Iteration,Index,Smarts,Typename,ParentSMARTS,RefType,Matches,Molecules,FractionMatched,Denominator
62,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
62,2,'[#6]','c_carbon','None','CT',232,42,232,232 
62,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
62,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
62,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
62,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
62,-1,'total','all','None','all',803,42,767,803 
63,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
63,2,'[#6]','c_carbon','None','CT',232,42,232,232 
63,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
63,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
63,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
63,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
63,-1,'total','all','None','all',803,42,767,803 
64,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
64,2,'[#6]','c_carbon','None','CT',232,42,232,232 
64,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
64,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
64,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
64,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
64,-1,'total','all','None','all',803,42,767,803 
65,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
65,2,'[#6]','c_carbon','None','CT',232,42,232,232 
65,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
65,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
65,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
65,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
65,-1,'total','all','None','all',803,42,767,803 
66,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
66,2,'[#6]','c_carbon','None','CT',232,42,232,232 
66,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
66,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
66,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
66,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
66,-1,'total','all','None','all',803,42,767,803 
67,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
67,2,'[#6]','c_carbon','None','CT',232,42,232,232 
67,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
67,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
67,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
67,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
67,-1,'total','all','None','all',803,42,767,803 
68,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
68,2,'[#6]','c_carbon','None','CT',232,42,232,232 
68,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
68,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
68,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
68,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
68,-1,'total','all','None','all',803,42,767,803 
69,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
69,2,'[#6]','c_carbon','None','CT',232,42,232,232 
69,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
69,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
69,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
69,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
69,-1,'total','all','None','all',803,42,767,803 
70,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
70,2,'[#6]','c_carbon','None','CT',232,42,232,232 
70,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
70,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
70,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
70,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
70,-1,'total','all','None','all',803,42,767,803 
71,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
71,2,'[#6]','c_carbon','None','CT',232,42,232,232 
71,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
71,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
71,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
71,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
71,-1,'total','all','None','all',803,42,767,803 
72,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
72,2,'[#6]','c_carbon','None','CT',232,42,232,232 
72,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
72,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
72,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
72,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
72,-1,'total','all','None','all',803,42,767,803 
73,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
73,2,'[#6]','c_carbon','None','CT',232,42,232,232 
73,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
73,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
73,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
73,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
73,-1,'total','all','None','all',803,42,767,803 
74,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
74,2,'[#6]','c_carbon','None','CT',232,42,232,232 
74,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
74,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
74,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
74,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
74,-1,'total','all','None','all',803,42,767,803 
75,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
75,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
75,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
75,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
75,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
75,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
75,7,'[#6$(*-[#1])]','c_carbon singly c_hydrogen ','[#6]','CT',232,42,232,232 
75,-1,'total','all','None','all',803,42,767,803 
76,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
76,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
76,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
76,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
76,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
76,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
76,7,'[#6$(*-[#1])]','c_carbon singly c_hydrogen ','[#6]','CT',232,42,232,232 
76,-1,'total','all','None','all',803,42,767,803 
77,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
77,2,'[#6]','c_carbon','None','NONE',0,0,0,0 
77,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
77,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
77,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
77,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
77,7,'[#6$(*-[#1])]','c_carbon singly c_hydrogen ','[#6]','CT',232,42,232,232 
77,-1,'total','all','None','all',803,42,767,803 
78,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
78,2,'[#6]','c_carbon','None','CT',232,42,232,232 
78,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
78,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
78,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
78,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
78,-1,'total','all','None','all',803,42,767,803 
79,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
79,2,'[#6]','c_carbon','None','CT',232,42,232,232 
79,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
79,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
79,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
79,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
79,-1,'total','all','None','all',803,42,767,803 
80,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
80,2,'[#6]','c_carbon','None','CT',232,42,232,232 
80,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
80,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
80,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
80,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
80,-1,'total','all','None','all',803,42,767,803 
81,1,'[#1]','c_hydrogen','None','HO',77,42,68,68 
81,2,'[#6]','c_carbon','None','CT',232,42,232,232 
81,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
81,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
81,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
81,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
81,-1,'total','all','None','all',803,42,767,803 
82,1,'[#1]','c_hydrogen','None','H2',9,6,6,33 
82,2,'[#6]','c_carbon','None','CT',232,42,232,232 
82,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
82,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
82,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
82,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
82,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
82,-1,'total','all','None','all',803,42,773,803 
83,1,'[#1]','c_hydrogen','None','H2',9,6,6,33 
83,2,'[#6]','c_carbon','None','CT',232,42,232,232 
83,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
83,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
83,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
83,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
83,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
83,-1,'total','all','None','all',803,42,773,803 
84,1,'[#1]','c_hydrogen','None','H2',9,6,6,33 
84,2,'[#6]','c_carbon','None','CT',232,42,232,232 
84,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
84,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
84,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
84,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
84,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
84,-1,'total','all','None','all',803,42,773,803 
85,1,'[#1]','c_hydrogen','None','H2',9,6,6,33 
85,2,'[#6]','c_carbon','None','CT',232,42,232,232 
85,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
85,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
85,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
85,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
85,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
85,-1,'total','all','None','all',803,42,773,803 
86,1,'[#1]','c_hydrogen','None','H2',9,6,6,33 
86,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
86,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
86,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
86,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
86,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
86,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
86,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
86,-1,'total','all','None','all',803,42,767,803 
87,1,'[#1]','c_hydrogen','None','H2',9,6,6,33 
87,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
87,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
87,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
87,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
87,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
87,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
87,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
87,-1,'total','all','None','all',803,42,767,803 
88,1,'[#1]','c_hydrogen','None','H2',9,6,6,33 
88,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
88,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
88,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
88,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
88,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
88,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
88,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
88,-1,'total','all','None','all',803,42,767,803 
89,1,'[#1]','c_hydrogen','None','H2',9,6,6,33 
89,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
89,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
89,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
89,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
89,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
89,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
89,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
89,-1,'total','all','None','all',803,42,767,803 
90,1,'[#1]','c_hydrogen','None','H2',9,6,6,33 
90,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
90,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
90,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
90,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
90,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',143,42,116,116 
90,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
90,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
90,-1,'total','all','None','all',803,42,767,803 
91,1,'[#1]','c_hydrogen','None','H3',9,6,3,3 
91,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
91,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
91,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
91,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
91,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',116,37,116,116 
91,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
91,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
91,9,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
91,-1,'total','all','None','all',803,42,791,803 
92,1,'[#1]','c_hydrogen','None','H3',9,6,3,3 
92,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
92,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
92,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
92,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
92,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',116,37,116,116 
92,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
92,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
92,9,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
92,-1,'total','all','None','all',803,42,791,803 
93,1,'[#1]','c_hydrogen','None','H3',9,6,3,3 
93,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
93,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
93,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
93,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
93,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',116,37,116,116 
93,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
93,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
93,9,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
93,-1,'total','all','None','all',803,42,791,803 
94,1,'[#1]','c_hydrogen','None','H3',9,6,3,3 
94,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
94,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
94,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
94,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
94,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',116,37,116,116 
94,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
94,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
94,9,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
94,-1,'total','all','None','all',803,42,791,803 
95,1,'[#1]','c_hydrogen','None','H3',9,6,3,3 
95,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
95,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
95,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
95,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
95,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',116,37,116,116 
95,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
95,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
95,9,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
95,-1,'total','all','None','all',803,42,791,803 
96,1,'[#1]','c_hydrogen','None','H3',9,6,3,3 
96,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
96,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
96,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
96,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
96,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',116,37,116,116 
96,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
96,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
96,9,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
96,-1,'total','all','None','all',803,42,791,803 
97,1,'[#1]','c_hydrogen','None','H3',9,6,3,3 
97,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
97,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
97,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
97,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
97,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',116,37,116,116 
97,7,'[#1$(*~[#8])]','c_hydrogen any c_oxygen ','[#1]','HO',68,42,68,68 
97,8,'[#6$(*~[#6])]','c_carbon any c_carbon ','[#6]','CT',226,42,226,232 
97,9,'[#1$(*~[#6](~[#8])(~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen) (any c_oxygen)','[#1$(*~[#6](~[#8])~[#6])]','H2',27,21,27,33 
97,-1,'total','all','None','all',803,42,791,803 
98,1,'[#1]','c_hydrogen','None','H3',9,6,3,3 
98,2,'[#6]','c_carbon','None','NONE',6,6,0,0 
98,3,'[#8]','c_oxygen','None','OS',39,30,39,39 
98,4,'[#8$(*-[#1])]','c_oxygen singly c_hydrogen ','[#8]','OH',68,42,68,68 
98,5,'[#1$(*~[#6]~[#6])]','c_hydrogen any c_carbon any c_carbon','[#1]','HC',244,38,244,244 
98,6,'[#1$(*~[#6](~[#8])~[#6])]','c_hydrogen any c_carbon any c_carbon (any c_oxygen)','[#1$(*~[#6]~[#6])]','H1',116,37,116,116 
